patient,t_day,genus,phi_median,phi_q05,phi_q95
E,0.0,Streptococcus,0.751027397260274,0.751027397260274,0.751027397260274
E,0.0,Actinomyces,0.15856164383561647,0.15856164383561647,0.15856164383561647
E,0.0,Veillonella,0.08835616438356166,0.08835616438356166,0.08835616438356166
E,0.0,Fusobacterium,0.00034246575342465754,0.00034246575342465754,0.00034246575342465754
E,0.0,Porphyromonas,0.0017123287671232876,0.0017123287671232876,0.0017123287671232876
E,0.002799253532391362,Streptococcus,0.7508747131506807,0.7505469823078104,0.7513216495462243
E,0.002799253532391362,Actinomyces,0.15603176301060534,0.15578401317339174,0.15619786738648753
E,0.002799253532391362,Veillonella,0.08330285428353884,0.08307742232086525,0.0835881062552847
E,0.002799253532391362,Fusobacterium,0.0019237682727715902,0.0019235969744858107,0.001923976956178257
E,0.002799253532391362,Porphyromonas,0.007881671185245218,0.007839039558840919,0.00795330408335325
E,0.005598507064782724,Streptococcus,0.8902659025487035,0.8636985173103294,0.9136232362449502
E,0.005598507064782724,Actinomyces,0.1077368377544668,0.08436262798391904,0.134384135994821
E,0.005598507064782724,Veillonella,0.0017711926716975413,0.0015864457787679582,0.0019809769453905924
E,0.005598507064782724,Fusobacterium,0.00010186438728195322,2.3762490669655464e-05,0.00025602815280960134
E,0.005598507064782724,Porphyromonas,5.517778629663878e-05,3.596297119929683e-05,0.00012781163175867267
E,0.008397760597174087,Streptococcus,0.9384396421679211,0.8985432851610502,0.9655907264798126
E,0.008397760597174087,Actinomyces,0.06013480685753355,0.032930967486603645,0.10028958740257575
E,0.008397760597174087,Veillonella,0.0007441880106036003,0.0006513717953270531,0.0008135147893598995
E,0.008397760597174087,Fusobacterium,0.00036167737796592974,0.0001860632729508656,0.00038934470566081094
E,0.008397760597174087,Porphyromonas,0.00027628448192033763,0.0002553959679140931,0.0003037450328207277
E,0.011197014129565449,Streptococcus,0.9687670274861586,0.9321357891281782,0.9868245469539778
E,0.011197014129565449,Actinomyces,0.02991134793947331,0.011737908070371889,0.06664340495950839
E,0.011197014129565449,Veillonella,0.000513496824519284,0.00046308192675455396,0.0005520380772627768
E,0.011197014129565449,Fusobacterium,0.0004592999023113606,0.0004346251665861532,0.0005131606569395318
E,0.011197014129565449,Porphyromonas,0.00035076779943562597,0.00033957199748031644,0.00037978585017999715
E,0.01399626766195681,Streptococcus,0.9845829859001671,0.9603389130506228,0.9916084814985818
E,0.01399626766195681,Actinomyces,0.014011105175286215,0.0067949091172038525,0.03818721424503047
E,0.01399626766195681,Veillonella,0.0005005072958615407,0.000467776885961237,0.0005496607520606964
E,0.01399626766195681,Fusobacterium,0.0005377097460011845,0.0004982034466397538,0.0006025174286097975
E,0.01399626766195681,Porphyromonas,0.0004133659483805595,0.0003940919972287391,0.0004453277339651152
E,0.016795521194348174,Streptococcus,0.9899803495761208,0.9787307486868836,0.9922974389026854
E,0.016795521194348174,Actinomyces,0.008425547269904632,0.005864943442391856,0.01944615908880698
E,0.016795521194348174,Veillonella,0.0005593411931082378,0.0005232104995759119,0.0006386080708598807
E,0.016795521194348174,Fusobacterium,0.0006256832999274764,0.0005825145680756517,0.0007152283631591507
E,0.016795521194348174,Porphyromonas,0.0004772636065420824,0.0004539914418110904,0.0005285050770851868
E,0.019594774726739535,Streptococcus,0.9910746908924772,0.9865748324020092,0.9923057685728068
E,0.019594774726739535,Actinomyces,0.007054076669083057,0.005488425136172282,0.011157328757527191
E,0.019594774726739535,Veillonella,0.0006594948816591405,0.0006079017141421113,0.0007745088390167511
E,0.019594774726739535,Fusobacterium,0.0007447978768652869,0.0006819991922470965,0.0008705885361345602
E,0.019594774726739535,Porphyromonas,0.0005679498657003999,0.000531515249817691,0.0006500468819385655
E,0.022394028259130897,Streptococcus,0.9912879034847157,0.9884005020195429,0.9921228504653512
E,0.022394028259130897,Actinomyces,0.006531881273977223,0.005223482384213295,0.008975116823864851
E,0.022394028259130897,Veillonella,0.0007775170957633078,0.0007045649403922146,0.0009370398797067124
E,0.022394028259130897,Fusobacterium,0.0008795005458434742,0.0007916610344543549,0.0010492436611635725
E,0.022394028259130897,Porphyromonas,0.0006696819748526317,0.0006169536298559411,0.0007918516947129028
E,0.02519328179152226,Streptococcus,0.9912808058166541,0.9885958677950645,0.9918022952257483
E,0.02519328179152226,Actinomyces,0.006198053946120465,0.00504135550493718,0.008353455182725617
E,0.02519328179152226,Veillonella,0.0009089384889580201,0.0008113636326509333,0.0011269082517625967
E,0.02519328179152226,Fusobacterium,0.001027365485586737,0.0009120196046209615,0.0012594558852911796
E,0.02519328179152226,Porphyromonas,0.000782734559486023,0.0007107283994208404,0.0009512211484232278
E,0.02799253532391362,Streptococcus,0.990964123674198,0.9882823115178329,0.9915205046584511
E,0.02799253532391362,Actinomyces,0.005950948037624015,0.004921438987776358,0.008118939622716856
E,0.02799253532391362,Veillonella,0.0010558132829510216,0.0009292862024821845,0.0013441445610479273
E,0.02799253532391362,Fusobacterium,0.0011923948357972468,0.001044729039950996,0.0015025426343812738
E,0.02799253532391362,Porphyromonas,0.0009090407578631484,0.0008141320670766621,0.0011324895269997739
E,0.030791788856304982,Streptococcus,0.9905023092103491,0.9877507719662987,0.9910816811446114
E,0.030791788856304982,Actinomyces,0.005764577674435523,0.004851534891490286,0.008029023346607423
E,0.030791788856304982,Veillonella,0.0012202028952757445,0.0010596206259820536,0.0015932230303999388
E,0.030791788856304982,Fusobacterium,0.0013769568390526912,0.001191376262927678,0.0017813701174351363
E,0.030791788856304982,Porphyromonas,0.0010504153315731375,0.0009284030767490944,0.0013402575161737848
E,0.03359104238869635,Streptococcus,0.9899840671405589,0.9870432532731672,0.9907901307329194
E,0.03359104238869635,Actinomyces,0.0056265963004021105,0.0048286947146433945,0.00803180971744112
E,0.03359104238869635,Veillonella,0.0014041263156955855,0.0012036616513917326,0.0018785843352882225
E,0.03359104238869635,Fusobacterium,0.0015833234779884609,0.00135346294338155,0.0021009447655902847
E,0.03359104238869635,Porphyromonas,0.0012086110927115679,0.0010547137506649786,0.001577825809632527
E,0.03639029592108771,Streptococcus,0.9893320360606803,0.9861636573817508,0.990320927506691
E,0.03639029592108771,Actinomyces,0.0055302067395856845,0.004854153748402325,0.008113281897901543
E,0.03639029592108771,Veillonella,0.0016096124636825878,0.0013626966138006614,0.002204903576952907
E,0.03639029592108771,Fusobacterium,0.0018137642123869724,0.001532458886536094,0.0024665370997451774
E,0.03639029592108771,Porphyromonas,0.0013856269874328042,0.0011942122021963541,0.0018486393189272893
E,0.03918954945347907,Streptococcus,0.9886354204041655,0.9851060676645464,0.9898011287150722
E,0.03918954945347907,Actinomyces,0.005472146451137198,0.0049325553973437256,0.008268665947289174
E,0.03918954945347907,Veillonella,0.0018387386343523837,0.0015380181301579473,0.002577221562845358
E,0.03918954945347907,Fusobacterium,0.0020705975123480854,0.0017298339974700329,0.00288383078450895
E,0.03918954945347907,Porphyromonas,0.0015831484922841934,0.001348047262112284,0.002156385683562443
E,0.04198880298587043,Streptococcus,0.9876649445747668,0.9838589489394327,0.9892906383209829
E,0.04198880298587043,Actinomyces,0.005506227514243649,0.005071206184712161,0.008498027519080867
E,0.04198880298587043,Veillonella,0.002093659714508655,0.0017309339896832753,0.0030010408765351066
E,0.04198880298587043,Fusobacterium,0.002356717102697712,0.0019470744269659607,0.0033590305128405524
E,0.04198880298587043,Porphyromonas,0.0018029884057798808,0.001517381028011819,0.002505138233736524
E,0.044788056518261794,Streptococcus,0.986741557277943,0.9824063224571629,0.9886887637821506
E,0.044788056518261794,Actinomyces,0.0056722170642742745,0.0051370593043598,0.00880492607492127
E,0.044788056518261794,Veillonella,0.0023766431461205483,0.0019427775885027742,0.003482416252144481
E,0.044788056518261794,Fusobacterium,0.0026757739980382503,0.002185695801717734,0.003898963135335508
E,0.044788056518261794,Porphyromonas,0.002047121447816741,0.0017033991288087726,0.002899541215345186
E,0.047587310050653156,Streptococcus,0.9856712916749072,0.9807283386702302,0.9879897807400726
E,0.047587310050653156,Actinomyces,0.005939562742441007,0.005332234112490221,0.009195664321642476
E,0.047587310050653156,Veillonella,0.0026901215040898725,0.0021749270453275235,0.004028043920165094
E,0.047587310050653156,Fusobacterium,0.003029324862313997,0.002447265086939705,0.004511177627783284
E,0.047587310050653156,Porphyromonas,0.0023176661782723126,0.0019073277060899926,0.0033449968038891777
E,0.05038656358304452,Streptococcus,0.9844223982216999,0.9788016572085122,0.9871862832632011
E,0.05038656358304452,Actinomyces,0.006227645692153328,0.005494618682130879,0.00967871529264227
E,0.05038656358304452,Veillonella,0.0030367669636153314,0.0024288403193283227,0.004641006000532317
E,0.05038656358304452,Fusobacterium,0.00342040406539025,0.002733440023241804,0.005204034035227362
E,0.05038656358304452,Porphyromonas,0.0026169488846594148,0.002130464082252035,0.0038477954518613424
E,0.05318581711543588,Streptococcus,0.982995922810225,0.9765997715267158,0.98623549419886
E,0.05318581711543588,Actinomyces,0.006532051370061496,0.00562568882168066,0.010264205889369505
E,0.05318581711543588,Veillonella,0.003419580779915484,0.0027061092180748533,0.005324005782940969
E,0.05318581711543588,Fusobacterium,0.003852417395282929,0.0030460296505606635,0.00598675942340785
E,0.05318581711543588,Porphyromonas,0.0029475804321449734,0.0023742238593755126,0.0044151486965185996
E,0.05598507064782724,Streptococcus,0.9813743615783426,0.9736754042065816,0.9851479886034366
E,0.05598507064782724,Actinomyces,0.006975787594872083,0.005863091508566569,0.010963432006481042
E,0.05598507064782724,Veillonella,0.003841980266921045,0.0030085273649643265,0.006094239040456616
E,0.05598507064782724,Fusobacterium,0.004329239892322702,0.003387070526742925,0.006869435857494709
E,0.05598507064782724,Porphyromonas,0.00331253109095657,0.002640200255787444,0.005055114021681434
E,0.0587843241802186,Streptococcus,0.9795390165175831,0.9701998594566514,0.9839216200153188
E,0.0587843241802186,Actinomyces,0.00739590038518094,0.006201107726344748,0.011788415864513182
E,0.0587843241802186,Veillonella,0.004307861972504851,0.003338158961959618,0.006962178337593246
E,0.0587843241802186,Fusobacterium,0.0048552871164397205,0.00375890394681336,0.007862866383522368
E,0.0587843241802186,Porphyromonas,0.003715185024743357,0.0029302242369323673,0.005776408677258964
E,0.061583577712609965,Streptococcus,0.9774701226282765,0.9662537860706885,0.9825445110003199
E,0.061583577712609965,Actinomyces,0.00793843140416211,0.00650012674357315,0.012751506397104758
E,0.061583577712609965,Veillonella,0.004821625396314767,0.003697391716104977,0.007938692131329568
E,0.061583577712609965,Fusobacterium,0.005435542166400234,0.004164235516124286,0.008978233805488926
E,0.061583577712609965,Porphyromonas,0.004159360915145641,0.0032464109127784938,0.006588079818202538
E,0.06438283124500133,Streptococcus,0.975146889968481,0.9617963054082282,0.9810042997237061
E,0.06438283124500133,Actinomyces,0.008654599996714432,0.006847592343065911,0.013864979849721541
E,0.06438283124500133,Veillonella,0.005388151892788271,0.004088961681314672,0.009034366188895119
E,0.06438283124500133,Fusobacterium,0.006075532283412184,0.0046061632892990785,0.010226416969737579
