patient,t_day,genus,phi_median,phi_q05,phi_q95
A,0.0,Streptococcus,0.6211382113821139,0.6211382113821139,0.6211382113821139
A,0.0,Actinomyces,0.17940379403794038,0.17940379403794038,0.17940379403794038
A,0.0,Veillonella,0.17831978319783198,0.17831978319783198,0.17831978319783198
A,0.0,Fusobacterium,0.007588075880758807,0.007588075880758807,0.007588075880758807
A,0.0,Porphyromonas,0.013550135501355014,0.013550135501355014,0.013550135501355014
A,0.002799253532391362,Streptococcus,0.6225675289140673,0.6223386535549813,0.6228955226268682
A,0.002799253532391362,Actinomyces,0.17845658506980314,0.17819756172880663,0.17866119890209306
A,0.002799253532391362,Veillonella,0.17544124471063893,0.17521435629275509,0.175638760675947
A,0.002799253532391362,Fusobacterium,0.011168342162279129,0.01088521688336684,0.011294070403280492
A,0.002799253532391362,Porphyromonas,0.012386496452327422,0.01219092955706032,0.01267053416194317
A,0.005598507064782724,Streptococcus,0.825321358306971,0.8157996902300371,0.8339931496374774
A,0.005598507064782724,Actinomyces,0.07946281919876759,0.07305144103255021,0.08839089970804045
A,0.005598507064782724,Veillonella,0.09561498582806899,0.08062100449383792,0.10560610732214414
A,0.005598507064782724,Fusobacterium,1.0102151289221225e-05,4.7061706065307596e-06,1.1798388055734264e-05
A,0.005598507064782724,Porphyromonas,0.0002311233098039632,0.00019024485567092157,0.00024920466334061393
A,0.008397760597174087,Streptococcus,0.9363846846362078,0.9260627101571892,0.9441874353798385
A,0.008397760597174087,Actinomyces,0.025967896833604884,0.02136499356967821,0.032328011897820606
A,0.008397760597174087,Veillonella,0.038034911417752434,0.025608696437584302,0.04801667483214249
A,0.008397760597174087,Fusobacterium,9.353186791496838e-05,4.477771368063036e-05,0.000106119656719579
A,0.008397760597174087,Porphyromonas,0.00039051672001613443,0.00037493159830831175,0.0004114321772500669
A,0.011197014129565449,Streptococcus,0.9744070393228618,0.9694838677505256,0.9772729792144391
A,0.011197014129565449,Actinomyces,0.01041561942213777,0.009304024923238847,0.012429030281171094
A,0.011197014129565449,Veillonella,0.014111843335021681,0.009865397548295034,0.019245908714077227
A,0.011197014129565449,Fusobacterium,0.0005526377982216513,0.00034587231241475433,0.0005641662465664507
A,0.011197014129565449,Porphyromonas,0.0005344867755864961,0.0005093523261835425,0.0005735844697434296
A,0.01399626766195681,Streptococcus,0.979956086299456,0.9791205291016527,0.9804918759300142
A,0.01399626766195681,Actinomyces,0.0088170939216982,0.008188138600595354,0.009534602426348718
A,0.01399626766195681,Veillonella,0.009843196924962874,0.008395621943768371,0.010877523200506344
A,0.01399626766195681,Fusobacterium,0.0007206463657571442,0.0006858657613903147,0.0007836029883653059
A,0.01399626766195681,Porphyromonas,0.0006617820827936063,0.0006244965457217168,0.0007254637714640481
A,0.016795521194348174,Streptococcus,0.9796826981029324,0.9787184434830339,0.9802323974719155
A,0.016795521194348174,Actinomyces,0.00895117379443023,0.008330035305052533,0.009663047578056768
A,0.016795521194348174,Veillonella,0.00974541860475808,0.008666334366910368,0.010218996989959737
A,0.016795521194348174,Fusobacterium,0.0008703551989586908,0.0008170169469201902,0.0009684290367368353
A,0.016795521194348174,Porphyromonas,0.0007992597976977875,0.00074390970398322,0.0008963792365770783
A,0.019594774726739535,Streptococcus,0.9783728176168952,0.9769309830497913,0.9791635331521532
A,0.019594774726739535,Actinomyces,0.009453946802004785,0.008771316893033584,0.010256222115599825
A,0.019594774726739535,Veillonella,0.010237052969619402,0.009215899601196391,0.010850149770582873
A,0.019594774726739535,Fusobacterium,0.0010691978347133705,0.0009891744776307013,0.0012168254158908605
A,0.019594774726739535,Porphyromonas,0.0009818218208302444,0.0009006039924325578,0.001126265585886764
A,0.022394028259130897,Streptococcus,0.9766422202069579,0.9746506252911563,0.9778108081295158
A,0.022394028259130897,Actinomyces,0.010123349558835633,0.009225905623816871,0.011059538708779083
A,0.022394028259130897,Veillonella,0.010919594511836326,0.009913421395454312,0.011888671482406835
A,0.022394028259130897,Fusobacterium,0.0012968171704760773,0.0011825558542653256,0.0015087204535663295
A,0.022394028259130897,Porphyromonas,0.0011908094600823157,0.001076614805108673,0.0013963942160525216
A,0.02519328179152226,Streptococcus,0.9745914281602703,0.9717705579760663,0.9761975519084543
A,0.02519328179152226,Actinomyces,0.010873707202470235,0.009761057585029778,0.012185235923751073
A,0.02519328179152226,Veillonella,0.011771719918621342,0.010745340827685575,0.013010936702676354
