patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.59130898427086,Porphyromonas,0.06528103794003653,0.06239072669127538,0.06910489872684712
L,20.59410823780325,Streptococcus,0.7180401829137546,0.6904414484739573,0.7327121612225485
L,20.59410823780325,Actinomyces,0.07911044800849795,0.0735258114999204,0.0911698630689927
L,20.59410823780325,Veillonella,0.07646434773906241,0.07277101304920419,0.0834255374701425
L,20.59410823780325,Fusobacterium,0.060811675367770754,0.05730058385049159,0.06605526964827912
L,20.59410823780325,Porphyromonas,0.06528868630774906,0.062398289028833195,0.06911287617773697
L,20.596907491335642,Streptococcus,0.7180050448524514,0.6904046429828038,0.7326780406796478
L,20.596907491335642,Actinomyces,0.07912068868636349,0.07353554417272365,0.09118110354374083
L,20.596907491335642,Veillonella,0.07647394983974157,0.07278034358369635,0.08343550956952368
L,20.596907491335642,Fusobacterium,0.06081915625724525,0.05730789987637988,0.06606291809830127
L,20.596907491335642,Porphyromonas,0.06529633223615466,0.06240584897229143,0.0691208511087928
L,20.599706744868033,Streptococcus,0.7179699173191794,0.69036784868638,0.732643930412892
L,20.599706744868033,Actinomyces,0.0791309263896105,0.07354527405419103,0.09119234072914927
L,20.599706744868033,Veillonella,0.07648354909458283,0.07278967135578526,0.08344547863877701
L,20.599706744868033,Fusobacterium,0.06082663488417796,0.05731521371756353,0.0660705641760089
L,20.599706744868033,Porphyromonas,0.06530397572706265,0.0624134065234292,0.06912882352187255
L,20.602505998400424,Streptococcus,0.7179348003062203,0.6903310655764915,0.7326098304147199
L,20.602505998400424,Actinomyces,0.07914116112040243,0.07355500114635215,0.09120357462761033
L,20.602505998400424,Veillonella,0.07649314550565933,0.07279899636748587,0.08345544468011046
L,20.602505998400424,Fusobacterium,0.0608341112502407,0.05732252537565848,0.06607820788315526
L,20.602505998400424,Porphyromonas,0.06531161678228029,0.06242096168402361,0.06913679341883201
L,20.605305251932815,Streptococcus,0.717899693805865,0.6902942936449528,0.7325757406775805
L,20.605305251932815,Actinomyces,0.07915139288090017,0.07356472545123433,0.09121480524151367
L,20.605305251932815,Veillonella,0.07650273907504163,0.07280831862081073,0.08346540769572931
L,20.605305251932815,Fusobacterium,0.06084158535710332,0.057329834852278855,0.06608584922149152
L,20.605305251932815,Porphyromonas,0.06531925540361269,0.062428514455849696,0.06914476080152479
L,20.608104505465207,Streptococcus,0.7178645978104137,0.6902575328835882,0.7325416611939305
L,20.608104505465207,Actinomyces,0.07916162167326217,0.07357444697086246,0.09122603257324609
L,20.608104505465207,Veillonella,0.07651232980479808,0.07281763811776996,0.08347536768783635
L,20.608104505465207,Fusobacterium,0.0608490572064337,0.05733714214903676,0.06609348819276693
