patient,t_day,genus,phi_median,phi_q05,phi_q95
C,0.0,Streptococcus,0.6593346664242865,0.6593346664242865,0.6593346664242865
C,0.0,Actinomyces,0.25722595891656064,0.25722595891656064,0.25722595891656064
C,0.0,Veillonella,0.07380476277040537,0.07380476277040537,0.07380476277040537
C,0.0,Fusobacterium,0.009452826758771132,0.009452826758771132,0.009452826758771132
C,0.0,Porphyromonas,0.00018178512997636792,0.00018178512997636792,0.00018178512997636792
C,0.002799253532391362,Streptococcus,0.6605522631523288,0.6602948770104089,0.6607948423798311
C,0.002799253532391362,Actinomyces,0.25673647345607253,0.2565697814051797,0.2570203054440773
C,0.002799253532391362,Veillonella,0.06998244688092753,0.06972063662482675,0.07019212945235605
C,0.002799253532391362,Fusobacterium,0.011714171790066341,0.011414732785996686,0.011871553863611814
C,0.002799253532391362,Porphyromonas,0.0010201326768394933,0.0010200648905352044,0.001020226086537402
C,0.005598507064782724,Streptococcus,0.7146290004794373,0.7101473411139245,0.723067512892531
C,0.005598507064782724,Actinomyces,0.28359581819669577,0.275111484949403,0.28792405155746664
C,0.005598507064782724,Veillonella,0.0018294204109018425,0.0014870400019822438,0.0020556978238353766
C,0.005598507064782724,Fusobacterium,2.7565755159902114e-05,2.3462141041155033e-05,3.3683113666582334e-05
C,0.005598507064782724,Porphyromonas,8.338873721224592e-06,6.810928872496728e-06,1.3680736232899174e-05
C,0.008397760597174087,Streptococcus,0.7143542687845978,0.7010828688456615,0.7294968851382904
C,0.008397760597174087,Actinomyces,0.2847624959445605,0.26969162510568384,0.29796746840215904
C,0.008397760597174087,Veillonella,0.0006237139494632681,0.0005221849113337287,0.0007368832972964501
C,0.008397760597174087,Fusobacterium,0.0001715582413885195,0.00014653762824735808,0.00020287649878486985
C,0.008397760597174087,Porphyromonas,8.426774938482246e-05,6.899227785098422e-05,0.00012570390389820833
C,0.011197014129565449,Streptococcus,0.7147044519038549,0.6920603271611282,0.7366052689968107
C,0.011197014129565449,Actinomyces,0.2843467094141078,0.2624578321709219,0.3069470355324482
C,0.011197014129565449,Veillonella,0.0003794516990119448,0.0003555630784133747,0.000423199374684906
C,0.011197014129565449,Fusobacterium,0.00031672922812919736,0.00030693827642227015,0.00032360551335348844
C,0.011197014129565449,Porphyromonas,0.0002608804519899109,0.000258867017409538,0.0002674167611602647
C,0.01399626766195681,Streptococcus,0.7167065773839802,0.6841008861373092,0.7456346364163075
C,0.01399626766195681,Actinomyces,0.2823099945621953,0.25336427594965305,0.31492208120024273
C,0.01399626766195681,Veillonella,0.00035547238438325354,0.000349231630127239,0.0003759801580788364
C,0.01399626766195681,Fusobacterium,0.0003403647802897728,0.0003348677353172294,0.0003604627830999351
C,0.01399626766195681,Porphyromonas,0.0002852999422106268,0.000274811626473692,0.0003040999947376887
C,0.016795521194348174,Streptococcus,0.7201167030799336,0.677121162588165,0.7562259619818723
C,0.016795521194348174,Actinomyces,0.2787699292970248,0.24262415214292565,0.32181431573182884
C,0.016795521194348174,Veillonella,0.0003970967981881176,0.0003722969879077644,0.00043076708495375023
C,0.016795521194348174,Fusobacterium,0.00038355082057874934,0.00036661106571020245,0.00042432619802990084
C,0.016795521194348174,Porphyromonas,0.00032488444680906143,0.0002996299121005049,0.00035823669608493985
C,0.019594774726739535,Streptococcus,0.7245546047937401,0.6709014708583827,0.7678803633508905
C,0.019594774726739535,Actinomyces,0.27413963319063767,0.2307590754893665,0.3278892978655739
C,0.019594774726739535,Veillonella,0.00046272588350848223,0.0004172395822196721,0.0005196855183512011
C,0.019594774726739535,Fusobacterium,0.0004489612656362158,0.0004123687329012649,0.0005122414755783554
C,0.019594774726739535,Porphyromonas,0.000381091392886212,0.00033742688736423064,0.00043255922181410257
C,0.022394028259130897,Streptococcus,0.7298488276592853,0.6652488569451337,0.7803554326481424
C,0.022394028259130897,Actinomyces,0.2686240550083759,0.21804219864815474,0.3333804514170308
C,0.022394028259130897,Veillonella,0.0005380946861156916,0.0004682205843329327,0.0006239369463188489
C,0.022394028259130897,Fusobacterium,0.0005241998680122254,0.00046248644965712053,0.0006149045013453514
C,0.022394028259130897,Porphyromonas,0.000444869634786577,0.0003789478043103451,0.0005193673000085646
C,0.02519328179152226,Streptococcus,0.7358612070304009,0.6600173010559951,0.7934067276951378
C,0.02519328179152226,Actinomyces,0.2623564266270422,0.20471261644598124,0.33843205196120607
C,0.02519328179152226,Veillonella,0.0006268142753634155,0.0005240984863847605,0.0007460754134154496
C,0.02519328179152226,Fusobacterium,0.0006109776067056527,0.0005181074318513361,0.0007350874185243189
C,0.02519328179152226,Porphyromonas,0.0005174614966039794,0.0004247634202164261,0.0006210250997240667
C,0.02799253532391362,Streptococcus,0.7424795983890007,0.6551012651922313,0.8067938990282635
C,0.02799253532391362,Actinomyces,0.255442431003597,0.19100471462317176,0.34314589666388007
C,0.02799253532391362,Veillonella,0.000729412591882937,0.0005854517952433442,0.0008891115291854882
C,0.02799253532391362,Fusobacterium,0.0007114105712851067,0.0005803905159386065,0.0008757916026132689
C,0.02799253532391362,Porphyromonas,0.0006011599927587367,0.0004758097531024488,0.0007400788474659364
C,0.030791788856304982,Streptococcus,0.7496056096179666,0.6504253776494967,0.8202784039476946
C,0.030791788856304982,Actinomyces,0.2479741103694113,0.17715177553911846,0.3475939443922751
C,0.030791788856304982,Veillonella,0.0008480544101594431,0.0006536254769763079,0.0010559159119257172
C,0.030791788856304982,Fusobacterium,0.0008276841017451919,0.0006500326243733443,0.0010398491436980446
C,0.030791788856304982,Porphyromonas,0.0006976463330939733,0.0005328904725211399,0.0008789336410863643
C,0.03359104238869635,Streptococcus,0.7571472149485861,0.6459362543125413,0.8336262644334637
C,0.03359104238869635,Actinomyces,0.2400369424975925,0.16338288321413555,0.35182626134315276
C,0.03359104238869635,Veillonella,0.0009849758053266785,0.0007295999772419737,0.001249330145318926
C,0.03359104238869635,Fusobacterium,0.0009620544133384665,0.0007279545120353455,0.0012300603639564687
C,0.03359104238869635,Porphyromonas,0.0008090697734405177,0.0005949168657872216,0.001039969798902288
C,0.03639029592108771,Streptococcus,0.7650145444597499,0.6415964998928362,0.8466131091591814
C,0.03639029592108771,Actinomyces,0.23171383664275197,0.14991767786694857,0.35587679222899365
C,0.03639029592108771,Veillonella,0.0011425533883264991,0.0008152418443813519,0.0014722509540585403
C,0.03639029592108771,Fusobacterium,0.001115234515958065,0.0008150954652391081,0.0014473540690050797
C,0.03639029592108771,Porphyromonas,0.0009375247238383443,0.0006637827947620742,0.0012176093042323732
C,0.03918954945347907,Streptococcus,0.7731176024597832,0.637380354454895,0.8590284773840514
C,0.03918954945347907,Actinomyces,0.2230873064306259,0.1369619520193731,0.3599010212504284
C,0.03918954945347907,Veillonella,0.0013233409985730134,0.0009107057396288438,0.0017276765493509617
C,0.03918954945347907,Fusobacterium,0.0012896777692312786,0.0009096821485201525,0.0016762374130118137
C,0.03918954945347907,Porphyromonas,0.0010848483928853165,0.00074030499932012,0.0014104381769480063
C,0.04198880298587043,Streptococcus,0.7813651339946106,0.633253343777408,0.8706769609993589
C,0.04198880298587043,Actinomyces,0.2142405368324739,0.12470645959976091,0.3639003625115467
C,0.04198880298587043,Veillonella,0.0015274945310876195,0.0010170004400974141,0.002018720044395809
C,0.04198880298587043,Fusobacterium,0.001488668784388198,0.0010140901278687998,0.0019301698360287
C,0.04198880298587043,Porphyromonas,0.0012532988292170643,0.0008252331140201631,0.001624387654084283
C,0.044788056518261794,Streptococcus,0.7896640335394625,0.6290331857541083,0.8813758858606286
C,0.044788056518261794,Actinomyces,0.20525792316743158,0.11332922722217963,0.36778945138913466
C,0.044788056518261794,Veillonella,0.00175986877018538,0.0011352193451903774,0.0023485743520124036
C,0.044788056518261794,Fusobacterium,0.0017149097018808262,0.0011298179859772577,0.0022100084693865998
C,0.044788056518261794,Porphyromonas,0.0014453188210041803,0.0009193710809844318,0.001860172001910471
C,0.047587310050653156,Streptococcus,0.7979186954138489,0.6248810276014372,0.8909524741431175
C,0.047587310050653156,Actinomyces,0.19622567676432812,0.10299841477955986,0.37157379934207546
C,0.047587310050653156,Veillonella,0.0020232191360837763,0.0012665517449931823,0.0026745983167187275
C,0.047587310050653156,Fusobacterium,0.001971301267774752,0.001257929230454495,0.0025164067853698595
C,0.047587310050653156,Porphyromonas,0.001663549563229787,0.0010235857538061631,0.0021183315403280312
C,0.05038656358304452,Streptococcus,0.8060295918079088,0.6207916769139077,0.8992384638735901
